ID,Country,Year,Series,Value
178,Congo,2019,Labour force participation - Total,69.1
178,Congo,2019,Unemployment rate - Total,11.5
178,Congo,2019,Labour force participation - Male,71.4
178,Congo,2019,Unemployment rate - Male,10.8
178,Congo,2019,Labour force participation - Female,66.8
178,Congo,2019,Unemployment rate - Female,12.3
184,Cook Islands,2001,Labour force participation - Total,74.5
184,Cook Islands,2001,Unemployment rate - Total,13.1
184,Cook Islands,2001,Labour force participation - Male,75.5
184,Cook Islands,2001,Unemployment rate - Male,11.7
184,Cook Islands,2001,Labour force participation - Female,63
184,Cook Islands,2001,Unemployment rate - Female,14.8
184,Cook Islands,2006,Labour force participation - Total,70.2
184,Cook Islands,2006,Unemployment rate - Total,6.9
184,Cook Islands,2006,Labour force participation - Male,76.1
184,Cook Islands,2006,Unemployment rate - Male,6.7
184,Cook Islands,2006,Labour force participation - Female,64.2
184,Cook Islands,2006,Unemployment rate - Female,7.3
184,Cook Islands,2011,Labour force participation - Total,71
184,Cook Islands,2011,Unemployment rate - Total,8.2
184,Cook Islands,2011,Labour force participation - Male,76.6
184,Cook Islands,2011,Unemployment rate - Male,8.2
184,Cook Islands,2011,Labour force participation - Female,65.4
184,Cook Islands,2011,Unemployment rate - Female,8.1
188,Costa Rica,2005,Labour force participation - Total,62.5
188,Costa Rica,2005,Unemployment rate - Total,6.6
188,Costa Rica,2005,Labour force participation - Male,80.5
188,Costa Rica,2005,Unemployment rate - Male,5
188,Costa Rica,2005,Labour force participation - Female,44.7
188,Costa Rica,2005,Unemployment rate - Female,9.3
188,Costa Rica,2010,Labour force participation - Total,61.6
188,Costa Rica,2010,Unemployment rate - Total,8.9
188,Costa Rica,2010,Labour force participation - Male,76.6
188,Costa Rica,2010,Unemployment rate - Male,7.7
188,Costa Rica,2010,Labour force participation - Female,46.6
188,Costa Rica,2010,Unemployment rate - Female,11.1
188,Costa Rica,2015,Labour force participation - Total,61.8
188,Costa Rica,2015,Unemployment rate - Total,9.3
188,Costa Rica,2015,Labour force participation - Male,75.4
188,Costa Rica,2015,Unemployment rate - Male,7.6
188,Costa Rica,2015,Labour force participation - Female,48.3
188,Costa Rica,2015,Unemployment rate - Female,11.8
188,Costa Rica,2019,Labour force participation - Total,60.1
188,Costa Rica,2019,Unemployment rate - Total,7.9
188,Costa Rica,2019,Labour force participation - Male,74.4
188,Costa Rica,2019,Unemployment rate - Male,6.6
188,Costa Rica,2019,Labour force participation - Female,45.9
188,Costa Rica,2019,Unemployment rate - Female,10.1
384,Côte d’Ivoire,2005,Labour force participation - Total,63.2
384,Côte d’Ivoire,2005,Unemployment rate - Total,3.5
384,Côte d’Ivoire,2005,Labour force participation - Male,76.9
384,Côte d’Ivoire,2005,Unemployment rate - Male,2.9
384,Côte d’Ivoire,2005,Labour force participation - Female,48.3
384,Côte d’Ivoire,2005,Unemployment rate - Female,4.6
384,Côte d’Ivoire,2010,Labour force participation - Total,60.6
384,Côte d’Ivoire,2010,Unemployment rate - Total,3.1
384,Côte d’Ivoire,2010,Labour force participation - Male,72.3
384,Côte d’Ivoire,2010,Unemployment rate - Male,2.5
384,Côte d’Ivoire,2010,Labour force participation - Female,48.2
384,Côte d’Ivoire,2010,Unemployment rate - Female,4
384,Côte d’Ivoire,2015,Labour force participation - Total,57.9
384,Côte d’Ivoire,2015,Unemployment rate - Total,2.7
384,Côte d’Ivoire,2015,Labour force participation - Male,67.3
384,Côte d’Ivoire,2015,Unemployment rate - Male,2.1
384,Côte d’Ivoire,2015,Labour force participation - Female,48
384,Côte d’Ivoire,2015,Unemployment rate - Female,3.5
384,Côte d’Ivoire,2019,Labour force participation - Total,57.3
384,Côte d’Ivoire,2019,Unemployment rate - Total,2.6
384,Côte d’Ivoire,2019,Labour force participation - Male,65.9
384,Côte d’Ivoire,2019,Unemployment rate - Male,2.1
384,Côte d’Ivoire,2019,Labour force participation - Female,48.3
384,Côte d’Ivoire,2019,Unemployment rate - Female,3.3
191,Croatia,2005,Labour force participation - Total,53.3
191,Croatia,2005,Unemployment rate - Total,12.6
191,Croatia,2005,Labour force participation - Male,61.1
191,Croatia,2005,Unemployment rate - Male,11.6
191,Croatia,2005,Labour force participation - Female,46.2
191,Croatia,2005,Unemployment rate - Female,13.8
191,Croatia,2010,Labour force participation - Total,52.7
191,Croatia,2010,Unemployment rate - Total,11.6
191,Croatia,2010,Labour force participation - Male,59.8
191,Croatia,2010,Unemployment rate - Male,11
191,Croatia,2010,Labour force participation - Female,46.2
191,Croatia,2010,Unemployment rate - Female,12.3
191,Croatia,2015,Labour force participation - Total,52.9
191,Croatia,2015,Unemployment rate - Total,16.2
191,Croatia,2015,Labour force participation - Male,59.4
191,Croatia,2015,Unemployment rate - Male,15.6
191,Croatia,2015,Labour force participation - Female,47
191,Croatia,2015,Unemployment rate - Female,16.9
191,Croatia,2019,Labour force participation - Total,51.5
191,Croatia,2019,Unemployment rate - Total,8.4
191,Croatia,2019,Labour force participation - Male,57.9
191,Croatia,2019,Unemployment rate - Male,8
191,Croatia,2019,Labour force participation - Female,45.6
191,Croatia,2019,Unemployment rate - Female,8.9
192,Cuba,2005,Labour force participation - Total,52.8
192,Cuba,2005,Unemployment rate - Total,2
192,Cuba,2005,Labour force participation - Male,67.4
192,Cuba,2005,Unemployment rate - Male,1.8
192,Cuba,2005,Labour force participation - Female,38.3
192,Cuba,2005,Unemployment rate - Female,2.2
192,Cuba,2010,Labour force participation - Total,55.5
192,Cuba,2010,Unemployment rate - Total,2.5
192,Cuba,2010,Labour force participation - Male,68.9
192,Cuba,2010,Unemployment rate - Male,2.4
192,Cuba,2010,Labour force participation - Female,42.3
192,Cuba,2010,Unemployment rate - Female,2.7
192,Cuba,2015,Labour force participation - Total,54.3
192,Cuba,2015,Unemployment rate - Total,2.4
192,Cuba,2015,Labour force participation - Male,67.8
192,Cuba,2015,Unemployment rate - Male,2.3
192,Cuba,2015,Labour force participation - Female,40.9
192,Cuba,2015,Unemployment rate - Female,2.6
192,Cuba,2019,Labour force participation - Total,53.5
192,Cuba,2019,Unemployment rate - Total,2.6
192,Cuba,2019,Labour force participation - Male,67.3
192,Cuba,2019,Unemployment rate - Male,2.4
192,Cuba,2019,Labour force participation - Female,39.8
192,Cuba,2019,Unemployment rate - Female,2.9
531,Curaçao,2005,Labour force participation - Total,59.4
531,Curaçao,2005,Unemployment rate - Total,18.2
531,Curaçao,2005,Labour force participation - Male,65.4
531,Curaçao,2005,Unemployment rate - Male,17.1
531,Curaçao,2005,Labour force participation - Female,54.8
531,Curaçao,2005,Unemployment rate - Female,19.2
531,Curaçao,2008,Labour force participation - Total,59
531,Curaçao,2008,Unemployment rate - Total,10.3
531,Curaçao,2008,Labour force participation - Male,66.5
531,Curaçao,2008,Unemployment rate - Male,8
531,Curaçao,2008,Labour force participation - Female,53.2
531,Curaçao,2008,Unemployment rate - Female,12.5
531,Curaçao,2009,Unemployment rate - Total,9.6
531,Curaçao,2009,Unemployment rate - Male,7.8
531,Curaçao,2009,Unemployment rate - Female,11.2
531,Curaçao,2013,Unemployment rate - Total,13
531,Curaçao,2013,Unemployment rate - Male,10.5
531,Curaçao,2013,Unemployment rate - Female,15.4
196,Cyprus,2005,Labour force participation - Total,63
196,Cyprus,2005,Unemployment rate - Total,5.3
196,Cyprus,2005,Labour force participation - Male,72.7
196,Cyprus,2005,Unemployment rate - Male,4.4
196,Cyprus,2005,Labour force participation - Female,53.2
196,Cyprus,2005,Unemployment rate - Female,6.5
196,Cyprus,2010,Labour force participation - Total,64.1
196,Cyprus,2010,Unemployment rate - Total,6.3
196,Cyprus,2010,Labour force participation - Male,70.6
196,Cyprus,2010,Unemployment rate - Male,6.1
196,Cyprus,2010,Labour force participation - Female,57.6
196,Cyprus,2010,Unemployment rate - Female,6.4
196,Cyprus,2015,Labour force participation - Total,62.6
196,Cyprus,2015,Unemployment rate - Total,14.9
196,Cyprus,2015,Labour force participation - Male,67.4
196,Cyprus,2015,Unemployment rate - Male,15
196,Cyprus,2015,Labour force participation - Female,57.9
196,Cyprus,2015,Unemployment rate - Female,14.8
196,Cyprus,2019,Labour force participation - Total,62
196,Cyprus,2019,Unemployment rate - Total,9.9
196,Cyprus,2019,Labour force participation - Male,66.9
196,Cyprus,2019,Unemployment rate - Male,9.3
196,Cyprus,2019,Labour force participation - Female,57.2
196,Cyprus,2019,Unemployment rate - Female,10.5
203,Czechia,2005,Labour force participation - Total,59.5
203,Czechia,2005,Unemployment rate - Total,7.9
203,Czechia,2005,Labour force participation - Male,68.9
203,Czechia,2005,Unemployment rate - Male,6.5
203,Czechia,2005,Labour force participation - Female,50.8
203,Czechia,2005,Unemployment rate - Female,9.8
203,Czechia,2010,Labour force participation - Total,58.3
203,Czechia,2010,Unemployment rate - Total,7.3
203,Czechia,2010,Labour force participation - Male,68
203,Czechia,2010,Unemployment rate - Male,6.4
203,Czechia,2010,Labour force participation - Female,49.2
203,Czechia,2010,Unemployment rate - Female,8.5
203,Czechia,2015,Labour force participation - Total,59.6
203,Czechia,2015,Unemployment rate - Total,5.1
203,Czechia,2015,Labour force participation - Male,68.2
203,Czechia,2015,Unemployment rate - Male,4.2
203,Czechia,2015,Labour force participation - Female,51.4
203,Czechia,2015,Unemployment rate - Female,6.1
203,Czechia,2019,Labour force participation - Total,60
203,Czechia,2019,Unemployment rate - Total,2.1
203,Czechia,2019,Labour force participation - Male,68.1
203,Czechia,2019,Unemployment rate - Male,1.6
203,Czechia,2019,Labour force participation - Female,52.3
203,Czechia,2019,Unemployment rate - Female,2.6
408,Dem. People's Rep. Korea,2005,Labour force participation - Total,81.6
408,Dem. People's Rep. Korea,2005,Unemployment rate - Total,4.5
408,Dem. People's Rep. Korea,2005,Labour force participation - Male,88.2
408,Dem. People's Rep. Korea,2005,Unemployment rate - Male,5.3
408,Dem. People's Rep. Korea,2005,Labour force participation - Female,75.5
408,Dem. People's Rep. Korea,2005,Unemployment rate - Female,3.6
408,Dem. People's Rep. Korea,2010,Labour force participation - Total,81
408,Dem. People's Rep. Korea,2010,Unemployment rate - Total,4.6
408,Dem. People's Rep. Korea,2010,Labour force participation - Male,87.5
408,Dem. People's Rep. Korea,2010,Unemployment rate - Male,5.4
408,Dem. People's Rep. Korea,2010,Labour force participation - Female,74.9
408,Dem. People's Rep. Korea,2010,Unemployment rate - Female,3.7
408,Dem. People's Rep. Korea,2015,Labour force participation - Total,80.7
408,Dem. People's Rep. Korea,2015,Unemployment rate - Total,4.5
408,Dem. People's Rep. Korea,2015,Labour force participation - Male,87.3
408,Dem. People's Rep. Korea,2015,Unemployment rate - Male,5.3
408,Dem. People's Rep. Korea,2015,Labour force participation - Female,74.5
408,Dem. People's Rep. Korea,2015,Unemployment rate - Female,3.7
408,Dem. People's Rep. Korea,2019,Labour force participation - Total,80.5
408,Dem. People's Rep. Korea,2019,Unemployment rate - Total,4.7
408,Dem. People's Rep. Korea,2019,Labour force participation - Male,87.2
408,Dem. People's Rep. Korea,2019,Unemployment rate - Male,5.3
408,Dem. People's Rep. Korea,2019,Labour force participation - Female,74.2
408,Dem. People's Rep. Korea,2019,Unemployment rate - Female,4.1
180,Dem. Rep. of the Congo,2005,Labour force participation - Total,71.6
180,Dem. Rep. of the Congo,2005,Unemployment rate - Total,3.7
180,Dem. Rep. of the Congo,2005,Labour force participation - Male,72.8
180,Dem. Rep. of the Congo,2005,Unemployment rate - Male,3
180,Dem. Rep. of the Congo,2005,Labour force participation - Female,70.5
180,Dem. Rep. of the Congo,2005,Unemployment rate - Female,4.3
180,Dem. Rep. of the Congo,2010,Labour force participation - Total,66.3
180,Dem. Rep. of the Congo,2010,Unemployment rate - Total,3.7
180,Dem. Rep. of the Congo,2010,Labour force participation - Male,68.7
180,Dem. Rep. of the Congo,2010,Unemployment rate - Male,3
180,Dem. Rep. of the Congo,2010,Labour force participation - Female,63.9
180,Dem. Rep. of the Congo,2010,Unemployment rate - Female,4.4
180,Dem. Rep. of the Congo,2015,Labour force participation - Total,63.9
180,Dem. Rep. of the Congo,2015,Unemployment rate - Total,3.7
180,Dem. Rep. of the Congo,2015,Labour force participation - Male,66.8
180,Dem. Rep. of the Congo,2015,Unemployment rate - Male,3.1
180,Dem. Rep. of the Congo,2015,Labour force participation - Female,61.1
180,Dem. Rep. of the Congo,2015,Unemployment rate - Female,4.4
180,Dem. Rep. of the Congo,2019,Labour force participation - Total,63.4
180,Dem. Rep. of the Congo,2019,Unemployment rate - Total,3.7
180,Dem. Rep. of the Congo,2019,Labour force participation - Male,66.3
180,Dem. Rep. of the Congo,2019,Unemployment rate - Male,3.1
180,Dem. Rep. of the Congo,2019,Labour force participation - Female,60.5
180,Dem. Rep. of the Congo,2019,Unemployment rate - Female,4.3
208,Denmark,2005,Labour force participation - Total,65.9
208,Denmark,2005,Unemployment rate - Total,4.8
208,Denmark,2005,Labour force participation - Male,71.4
208,Denmark,2005,Unemployment rate - Male,4.4
208,Denmark,2005,Labour force participation - Female,60.5
208,Denmark,2005,Unemployment rate - Female,5.3
208,Denmark,2010,Labour force participation - Total,64.4
208,Denmark,2010,Unemployment rate - Total,7.5
208,Denmark,2010,Labour force participation - Male,69.1
208,Denmark,2010,Unemployment rate - Male,8.4
208,Denmark,2010,Labour force participation - Female,59.8
208,Denmark,2010,Unemployment rate - Female,6.5
208,Denmark,2015,Labour force participation - Total,62
208,Denmark,2015,Unemployment rate - Total,6.2
208,Denmark,2015,Labour force participation - Male,66.4
208,Denmark,2015,Unemployment rate - Male,5.9
208,Denmark,2015,Labour force participation - Female,57.7
208,Denmark,2015,Unemployment rate - Female,6.5
208,Denmark,2019,Labour force participation - Total,61.9
208,Denmark,2019,Unemployment rate - Total,5.3
208,Denmark,2019,Labour force participation - Male,65.8
208,Denmark,2019,Unemployment rate - Male,5.2
208,Denmark,2019,Labour force participation - Female,58
208,Denmark,2019,Unemployment rate - Female,5.5
262,Djibouti,2005,Labour force participation - Total,62
262,Djibouti,2005,Unemployment rate - Total,6.4
262,Djibouti,2005,Labour force participation - Male,75
262,Djibouti,2005,Unemployment rate - Male,5.8
262,Djibouti,2005,Labour force participation - Female,49.1
262,Djibouti,2005,Unemployment rate - Female,7.4
262,Djibouti,2010,Labour force participation - Total,62.3
262,Djibouti,2010,Unemployment rate - Total,6.2
262,Djibouti,2010,Labour force participation - Male,73.3
262,Djibouti,2010,Unemployment rate - Male,5.6
262,Djibouti,2010,Labour force participation - Female,51.3
262,Djibouti,2010,Unemployment rate - Female,7.1
262,Djibouti,2015,Labour force participation - Total,62.8
262,Djibouti,2015,Unemployment rate - Total,5.9
262,Djibouti,2015,Labour force participation - Male,71.7
262,Djibouti,2015,Unemployment rate - Male,5.3
262,Djibouti,2015,Labour force participation - Female,54
262,Djibouti,2015,Unemployment rate - Female,6.7
262,Djibouti,2019,Labour force participation - Total,63
262,Djibouti,2019,Unemployment rate - Total,5.8
262,Djibouti,2019,Labour force participation - Male,71.1
262,Djibouti,2019,Unemployment rate - Male,5.1
262,Djibouti,2019,Labour force participation - Female,54.9
262,Djibouti,2019,Unemployment rate - Female,6.7
212,Dominica,2001,Labour force participation - Total,57.7
212,Dominica,2001,Unemployment rate - Total,11
212,Dominica,2001,Labour force participation - Male,70.2
212,Dominica,2001,Unemployment rate - Male,12
212,Dominica,2001,Labour force participation - Female,45
212,Dominica,2001,Unemployment rate - Female,9.5
214,Dominican Republic,2005,Labour force participation - Total,56.9
214,Dominican Republic,2005,Unemployment rate - Total,6.5
214,Dominican Republic,2005,Labour force participation - Male,74.6
214,Dominican Republic,2005,Unemployment rate - Male,4.7
214,Dominican Republic,2005,Labour force participation - Female,39.6
214,Dominican Republic,2005,Unemployment rate - Female,9.5
214,Dominican Republic,2010,Labour force participation - Total,57.6
214,Dominican Republic,2010,Unemployment rate - Total,5
214,Dominican Republic,2010,Labour force participation - Male,74
214,Dominican Republic,2010,Unemployment rate - Male,3.8
214,Dominican Republic,2010,Labour force participation - Female,41.6
214,Dominican Republic,2010,Unemployment rate - Female,7
214,Dominican Republic,2015,Labour force participation - Total,63.6
214,Dominican Republic,2015,Unemployment rate - Total,5.9
214,Dominican Republic,2015,Labour force participation - Male,77.9
214,Dominican Republic,2015,Unemployment rate - Male,3.8
214,Dominican Republic,2015,Labour force participation - Female,49.6
214,Dominican Republic,2015,Unemployment rate - Female,9
214,Dominican Republic,2019,Labour force participation - Total,64.1
214,Dominican Republic,2019,Unemployment rate - Total,5.5
214,Dominican Republic,2019,Labour force participation - Male,77.6
214,Dominican Republic,2019,Unemployment rate - Male,3.7
214,Dominican Republic,2019,Labour force participation - Female,51
214,Dominican Republic,2019,Unemployment rate - Female,8
218,Ecuador,2005,Labour force participation - Total,68.1
218,Ecuador,2005,Unemployment rate - Total,7.7
218,Ecuador,2005,Labour force participation - Male,83.8
218,Ecuador,2005,Unemployment rate - Male,5.6
218,Ecuador,2005,Labour force participation - Female,52.5
218,Ecuador,2005,Unemployment rate - Female,10.9
218,Ecuador,2010,Labour force participation - Total,65.1
218,Ecuador,2010,Unemployment rate - Total,4.1
218,Ecuador,2010,Labour force participation - Male,80.5
218,Ecuador,2010,Unemployment rate - Male,3.5
218,Ecuador,2010,Labour force participation - Female,49.9
218,Ecuador,2010,Unemployment rate - Female,5
218,Ecuador,2015,Labour force participation - Total,66.6
218,Ecuador,2015,Unemployment rate - Total,3.6
218,Ecuador,2015,Labour force participation - Male,81.2
218,Ecuador,2015,Unemployment rate - Male,3
218,Ecuador,2015,Labour force participation - Female,52.2
218,Ecuador,2015,Unemployment rate - Female,4.5
218,Ecuador,2019,Labour force participation - Total,69
218,Ecuador,2019,Unemployment rate - Total,4.2
218,Ecuador,2019,Labour force participation - Male,81.7
218,Ecuador,2019,Unemployment rate - Male,3.4
218,Ecuador,2019,Labour force participation - Female,56.6
218,Ecuador,2019,Unemployment rate - Female,5.4
818,Egypt,2005,Labour force participation - Total,46.6
818,Egypt,2005,Unemployment rate - Total,11.2
818,Egypt,2005,Labour force participation - Male,73
818,Egypt,2005,Unemployment rate - Male,7.1
818,Egypt,2005,Labour force participation - Female,20.2
818,Egypt,2005,Unemployment rate - Female,26.1
818,Egypt,2010,Labour force participation - Total,49.2
818,Egypt,2010,Unemployment rate - Total,11.9
818,Egypt,2010,Labour force participation - Male,75.7
818,Egypt,2010,Unemployment rate - Male,7.7
818,Egypt,2010,Labour force participation - Female,22.6
818,Egypt,2010,Unemployment rate - Female,25.7
818,Egypt,2015,Labour force participation - Total,48.3
818,Egypt,2015,Unemployment rate - Total,13.1
818,Egypt,2015,Labour force participation - Male,74.1
818,Egypt,2015,Unemployment rate - Male,9.1
818,Egypt,2015,Labour force participation - Female,22.6
818,Egypt,2015,Unemployment rate - Female,26.1
818,Egypt,2019,Labour force participation - Total,48.1
818,Egypt,2019,Unemployment rate - Total,11.6
818,Egypt,2019,Labour force participation - Male,73.2
818,Egypt,2019,Unemployment rate - Male,7.8
818,Egypt,2019,Labour force participation - Female,22.9
818,Egypt,2019,Unemployment rate - Female,24
222,El Salvador,2005,Labour force participation - Total,60.9
222,El Salvador,2005,Unemployment rate - Total,7.2
222,El Salvador,2005,Labour force participation - Male,79
222,El Salvador,2005,Unemployment rate - Male,8.9
222,El Salvador,2005,Labour force participation - Female,45.5
222,El Salvador,2005,Unemployment rate - Female,4.8
222,El Salvador,2010,Labour force participation - Total,59.9
222,El Salvador,2010,Unemployment rate - Total,4.9
222,El Salvador,2010,Labour force participation - Male,76.5
222,El Salvador,2010,Unemployment rate - Male,5.4
222,El Salvador,2010,Labour force participation - Female,45.9
222,El Salvador,2010,Unemployment rate - Female,4.2
222,El Salvador,2015,Labour force participation - Total,58.8
222,El Salvador,2015,Unemployment rate - Total,4
222,El Salvador,2015,Labour force participation - Male,75.2
222,El Salvador,2015,Unemployment rate - Male,4.4
222,El Salvador,2015,Labour force participation - Female,45.1
222,El Salvador,2015,Unemployment rate - Female,3.5
222,El Salvador,2019,Labour force participation - Total,61.1
222,El Salvador,2019,Unemployment rate - Total,4.6
222,El Salvador,2019,Labour force participation - Male,78.9
222,El Salvador,2019,Unemployment rate - Male,5.2
222,El Salvador,2019,Labour force participation - Female,46.3
222,El Salvador,2019,Unemployment rate - Female,3.7
226,Equatorial Guinea,2005,Labour force participation - Total,60.3
226,Equatorial Guinea,2005,Unemployment rate - Total,5.8
226,Equatorial Guinea,2005,Labour force participation - Male,67.1
226,Equatorial Guinea,2005,Unemployment rate - Male,5.4
226,Equatorial Guinea,2005,Labour force participation - Female,52.1
226,Equatorial Guinea,2005,Unemployment rate - Female,6.3
226,Equatorial Guinea,2010,Labour force participation - Total,61.9
226,Equatorial Guinea,2010,Unemployment rate - Total,5.6
226,Equatorial Guinea,2010,Labour force participation - Male,67.8
226,Equatorial Guinea,2010,Unemployment rate - Male,5.3
226,Equatorial Guinea,2010,Labour force participation - Female,54.1
226,Equatorial Guinea,2010,Unemployment rate - Female,6
226,Equatorial Guinea,2015,Labour force participation - Total,62.7
226,Equatorial Guinea,2015,Unemployment rate - Total,5.5
226,Equatorial Guinea,2015,Labour force participation - Male,68
226,Equatorial Guinea,2015,Unemployment rate - Male,5.1
226,Equatorial Guinea,2015,Labour force participation - Female,55.4
226,Equatorial Guinea,2015,Unemployment rate - Female,6
226,Equatorial Guinea,2019,Labour force participation - Total,62.3
226,Equatorial Guinea,2019,Unemployment rate - Total,8.1
226,Equatorial Guinea,2019,Labour force participation - Male,67.4
226,Equatorial Guinea,2019,Unemployment rate - Male,8
226,Equatorial Guinea,2019,Labour force participation - Female,55.3
226,Equatorial Guinea,2019,Unemployment rate - Female,8.3
232,Eritrea,2005,Labour force participation - Total,78.9
232,Eritrea,2005,Unemployment rate - Total,7
232,Eritrea,2005,Labour force participation - Male,85
232,Eritrea,2005,Unemployment rate - Male,6.5
232,Eritrea,2005,Labour force participation - Female,73
232,Eritrea,2005,Unemployment rate - Female,7.5
232,Eritrea,2010,Labour force participation - Total,80
232,Eritrea,2010,Unemployment rate - Total,6.8
232,Eritrea,2010,Labour force participation - Male,86.6
232,Eritrea,2010,Unemployment rate - Male,6.3
232,Eritrea,2010,Labour force participation - Female,73.5
232,Eritrea,2010,Unemployment rate - Female,7.3
232,Eritrea,2015,Labour force participation - Total,80.6
232,Eritrea,2015,Unemployment rate - Total,6.6
232,Eritrea,2015,Labour force participation - Male,87.4
232,Eritrea,2015,Unemployment rate - Male,6.1
232,Eritrea,2015,Labour force participation - Female,73.8
232,Eritrea,2015,Unemployment rate - Female,7.1
232,Eritrea,2019,Labour force participation - Total,80.5
232,Eritrea,2019,Unemployment rate - Total,6.2
232,Eritrea,2019,Labour force participation - Male,87
232,Eritrea,2019,Unemployment rate - Male,5.8
232,Eritrea,2019,Labour force participation - Female,74.2
232,Eritrea,2019,Unemployment rate - Female,6.7
233,Estonia,2005,Labour force participation - Total,58.6
233,Estonia,2005,Unemployment rate - Total,8
233,Estonia,2005,Labour force participation - Male,64.7
233,Estonia,2005,Unemployment rate - Male,9.1
233,Estonia,2005,Labour force participation - Female,53.5
233,Estonia,2005,Unemployment rate - Female,6.9
233,Estonia,2010,Labour force participation - Total,60.5
233,Estonia,2010,Unemployment rate - Total,16.7
233,Estonia,2010,Labour force participation - Male,67.1
233,Estonia,2010,Unemployment rate - Male,19.3
233,Estonia,2010,Labour force participation - Female,55
233,Estonia,2010,Unemployment rate - Female,14.1
233,Estonia,2015,Labour force participation - Total,62.2
233,Estonia,2015,Unemployment rate - Total,6.2
233,Estonia,2015,Labour force participation - Male,69.5
233,Estonia,2015,Unemployment rate - Male,6.2
233,Estonia,2015,Labour force participation - Female,56
233,Estonia,2015,Unemployment rate - Female,6.1
233,Estonia,2019,Labour force participation - Total,63.1
233,Estonia,2019,Unemployment rate - Total,5.5
233,Estonia,2019,Labour force participation - Male,70.5
233,Estonia,2019,Unemployment rate - Male,5.9
233,Estonia,2019,Labour force participation - Female,56.7
233,Estonia,2019,Unemployment rate - Female,5
231,Ethiopia,2005,Labour force participation - Total,82.1
231,Ethiopia,2005,Unemployment rate - Total,5.4
231,Ethiopia,2005,Labour force participation - Male,90
231,Ethiopia,2005,Unemployment rate - Male,2.8
231,Ethiopia,2005,Labour force participation - Female,74.4
231,Ethiopia,2005,Unemployment rate - Female,8.3
231,Ethiopia,2010,Labour force participation - Total,81.3
231,Ethiopia,2010,Unemployment rate - Total,5.2
231,Ethiopia,2010,Labour force participation - Male,88.9
231,Ethiopia,2010,Unemployment rate - Male,3
231,Ethiopia,2010,Labour force participation - Female,73.8
231,Ethiopia,2010,Unemployment rate - Female,7.8
231,Ethiopia,2015,Labour force participation - Total,80.5
231,Ethiopia,2015,Unemployment rate - Total,5
231,Ethiopia,2015,Labour force participation - Male,87.3
231,Ethiopia,2015,Unemployment rate - Male,3
231,Ethiopia,2015,Labour force participation - Female,73.8
231,Ethiopia,2015,Unemployment rate - Female,7.2
231,Ethiopia,2019,Labour force participation - Total,80.4
231,Ethiopia,2019,Unemployment rate - Total,5.4
231,Ethiopia,2019,Labour force participation - Male,86.5
231,Ethiopia,2019,Unemployment rate - Male,3.2
231,Ethiopia,2019,Labour force participation - Female,74.4
231,Ethiopia,2019,Unemployment rate - Female,7.9
238,Falkland Islands (Malvinas),2013,Labour force participation - Total,81.9
238,Falkland Islands (Malvinas),2013,Unemployment rate - Total,1.2
238,Falkland Islands (Malvinas),2013,Labour force participation - Male,86
238,Falkland Islands (Malvinas),2013,Unemployment rate - Male,1.1
238,Falkland Islands (Malvinas),2013,Labour force participation - Female,77.2
238,Falkland Islands (Malvinas),2013,Unemployment rate - Female,1.4
234,Faroe Islands,2005,Unemployment rate - Total,3.2
234,Faroe Islands,2005,Unemployment rate - Male,2.6
234,Faroe Islands,2005,Unemployment rate - Female,3.9
234,Faroe Islands,2010,Labour force participation - Total,81.7
234,Faroe Islands,2010,Unemployment rate - Total,6.4
234,Faroe Islands,2010,Labour force participation - Male,85.3
234,Faroe Islands,2010,Unemployment rate - Male,5.1
234,Faroe Islands,2010,Labour force participation - Female,77.5
234,Faroe Islands,2010,Unemployment rate - Female,8
234,Faroe Islands,2013,Labour force participation - Total,82.9
234,Faroe Islands,2013,Unemployment rate - Total,4
234,Faroe Islands,2013,Labour force participation - Male,86
234,Faroe Islands,2013,Unemployment rate - Male,3.4
234,Faroe Islands,2013,Labour force participation - Female,79.4
234,Faroe Islands,2013,Unemployment rate - Female,4.9
242,Fiji,2005,Labour force participation - Total,57
242,Fiji,2005,Unemployment rate - Total,4.6
242,Fiji,2005,Labour force participation - Male,78.4
242,Fiji,2005,Unemployment rate - Male,3.7
242,Fiji,2005,Labour force participation - Female,34.9
242,Fiji,2005,Unemployment rate - Female,6.5
242,Fiji,2010,Labour force participation - Total,61.4
242,Fiji,2010,Unemployment rate - Total,8.9
242,Fiji,2010,Labour force participation - Male,79.2
242,Fiji,2010,Unemployment rate - Male,7.2
242,Fiji,2010,Labour force participation - Female,43.1
242,Fiji,2010,Unemployment rate - Female,12.3
242,Fiji,2015,Labour force participation - Total,58.1
242,Fiji,2015,Unemployment rate - Total,6.1
242,Fiji,2015,Labour force participation - Male,76.3
242,Fiji,2015,Unemployment rate - Male,4.9
242,Fiji,2015,Labour force participation - Female,39.6
242,Fiji,2015,Unemployment rate - Female,8.4
242,Fiji,2019,Labour force participation - Total,57.2
242,Fiji,2019,Unemployment rate - Total,6.2
242,Fiji,2019,Labour force participation - Male,75.8
242,Fiji,2019,Unemployment rate - Male,5
242,Fiji,2019,Labour force participation - Female,38.2
242,Fiji,2019,Unemployment rate - Female,8.5
246,Finland,2005,Labour force participation - Total,60.6
246,Finland,2005,Unemployment rate - Total,8.4
246,Finland,2005,Labour force participation - Male,64.8
246,Finland,2005,Unemployment rate - Male,8.2
246,Finland,2005,Labour force participation - Female,56.6
