ID,Country,Year,Series,Value
152,Chile,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.50
152,Chile,2005,All staff compensation as % of total expenditure in public institutions (%),78.10
152,Chile,2005,Capital expenditure as % of total expenditure in public institutions (%),4.40
152,Chile,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.60
152,Chile,2005,Expenditure by level of education: primary (as % of government expenditure),37.40
152,Chile,2005,Expenditure by level of education: secondary (as % of government expenditure),39.00
152,Chile,2005,Expenditure by level of education: tertiary (as % of government expenditure),14.00
152,Chile,2005,Public expenditure on education (% of government expenditure),16.20
152,Chile,2005,Public expenditure on education (% of GDP),3.30
152,Chile,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.10
152,Chile,2009,All staff compensation as % of total expenditure in public institutions (%),78.90
152,Chile,2009,Capital expenditure as % of total expenditure in public institutions (%),3.00
152,Chile,2009,Expenditure by level of education: pre-primary (as % of government expenditure),12.80
152,Chile,2009,Expenditure by level of education: primary (as % of government expenditure),36.40
152,Chile,2009,Expenditure by level of education: secondary (as % of government expenditure),35.20
152,Chile,2009,Expenditure by level of education: tertiary (as % of government expenditure),15.60
152,Chile,2009,Public expenditure on education (% of government expenditure),17.00
152,Chile,2009,Public expenditure on education (% of GDP),4.20
152,Chile,2010,Expenditure by level of education: pre-primary (as % of government expenditure),13.40
152,Chile,2010,Expenditure by level of education: primary (as % of government expenditure),31.70
152,Chile,2010,Expenditure by level of education: secondary (as % of government expenditure),32.50
152,Chile,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.30
152,Chile,2010,Public expenditure on education (% of government expenditure),17.80
152,Chile,2010,Public expenditure on education (% of GDP),4.20
152,Chile,2015,Expenditure by level of education: pre-primary (as % of government expenditure),13.20
152,Chile,2015,Expenditure by level of education: primary (as % of government expenditure),25.60
152,Chile,2015,Expenditure by level of education: secondary (as % of government expenditure),29.40
152,Chile,2015,Expenditure by level of education: tertiary (as % of government expenditure),25.70
152,Chile,2015,Public expenditure on education (% of government expenditure),19.60
152,Chile,2015,Public expenditure on education (% of GDP),4.90
344,"China, Hong Kong SAR",2005,Expenditure by level of education: pre-primary (as % of government expenditure),2.30
344,"China, Hong Kong SAR",2005,Expenditure by level of education: primary (as % of government expenditure),23.10
344,"China, Hong Kong SAR",2005,Expenditure by level of education: secondary (as % of government expenditure),33.80
344,"China, Hong Kong SAR",2005,Expenditure by level of education: tertiary (as % of government expenditure),28.40
344,"China, Hong Kong SAR",2005,Public expenditure on education (% of government expenditure),22.50
344,"China, Hong Kong SAR",2005,Public expenditure on education (% of GDP),4.10
344,"China, Hong Kong SAR",2010,Capital expenditure as % of total expenditure in public institutions (%),12.70
344,"China, Hong Kong SAR",2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.80
344,"China, Hong Kong SAR",2010,Expenditure by level of education: primary (as % of government expenditure),20.90
344,"China, Hong Kong SAR",2010,Expenditure by level of education: secondary (as % of government expenditure),35.50
344,"China, Hong Kong SAR",2010,Expenditure by level of education: tertiary (as % of government expenditure),27.80
344,"China, Hong Kong SAR",2010,Public expenditure on education (% of government expenditure),19.90
344,"China, Hong Kong SAR",2010,Public expenditure on education (% of GDP),3.50
344,"China, Hong Kong SAR",2012,Capital expenditure as % of total expenditure in public institutions (%),18.20
344,"China, Hong Kong SAR",2012,Expenditure by level of education: pre-primary (as % of government expenditure),3.90
344,"China, Hong Kong SAR",2012,Expenditure by level of education: primary (as % of government expenditure),18.70
344,"China, Hong Kong SAR",2012,Expenditure by level of education: secondary (as % of government expenditure),33.60
344,"China, Hong Kong SAR",2012,Expenditure by level of education: tertiary (as % of government expenditure),32.80
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of government expenditure),18.60
344,"China, Hong Kong SAR",2012,Public expenditure on education (% of GDP),3.50
344,"China, Hong Kong SAR",2016,Expenditure by level of education: pre-primary (as % of government expenditure),4.80
344,"China, Hong Kong SAR",2016,Expenditure by level of education: primary (as % of government expenditure),21.30
344,"China, Hong Kong SAR",2016,Expenditure by level of education: secondary (as % of government expenditure),33.00
344,"China, Hong Kong SAR",2016,Expenditure by level of education: tertiary (as % of government expenditure),30.40
344,"China, Hong Kong SAR",2016,Public expenditure on education (% of government expenditure),18.10
344,"China, Hong Kong SAR",2016,Public expenditure on education (% of GDP),3.30
344,"China, Hong Kong SAR",2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.30
344,"China, Hong Kong SAR",2017,Expenditure by level of education: primary (as % of government expenditure),21.70
344,"China, Hong Kong SAR",2017,Expenditure by level of education: secondary (as % of government expenditure),32.60
344,"China, Hong Kong SAR",2017,Expenditure by level of education: tertiary (as % of government expenditure),28.60
344,"China, Hong Kong SAR",2017,Public expenditure on education (% of GDP),3.30
446,"China, Macao SAR",2000,Expenditure by level of education: pre-primary (as % of government expenditure),7.60
446,"China, Macao SAR",2000,Expenditure by level of education: primary (as % of government expenditure),24.80
446,"China, Macao SAR",2000,Expenditure by level of education: secondary (as % of government expenditure),25.00
446,"China, Macao SAR",2000,Expenditure by level of education: tertiary (as % of government expenditure),28.40
446,"China, Macao SAR",2000,Public expenditure on education (% of GDP),3.30
446,"China, Macao SAR",2003,Expenditure by level of education: primary (as % of government expenditure),24.80
446,"China, Macao SAR",2003,Expenditure by level of education: tertiary (as % of government expenditure),41.10
446,"China, Macao SAR",2003,Public expenditure on education (% of government expenditure),11.70
446,"China, Macao SAR",2003,Public expenditure on education (% of GDP),2.80
446,"China, Macao SAR",2005,Expenditure by level of education: tertiary (as % of government expenditure),45.60
446,"China, Macao SAR",2005,Public expenditure on education (% of government expenditure),10.50
446,"China, Macao SAR",2005,Public expenditure on education (% of GDP),2.30
446,"China, Macao SAR",2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.50
446,"China, Macao SAR",2010,All staff compensation as % of total expenditure in public institutions (%),39.00
446,"China, Macao SAR",2010,Capital expenditure as % of total expenditure in public institutions (%),41.50
446,"China, Macao SAR",2010,Expenditure by level of education: tertiary (as % of government expenditure),48.40
446,"China, Macao SAR",2010,Public expenditure on education (% of government expenditure),15.40
446,"China, Macao SAR",2010,Public expenditure on education (% of GDP),2.60
446,"China, Macao SAR",2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.70
446,"China, Macao SAR",2015,All staff compensation as % of total expenditure in public institutions (%),59.10
446,"China, Macao SAR",2015,Capital expenditure as % of total expenditure in public institutions (%),9.20
446,"China, Macao SAR",2015,Expenditure by level of education: secondary (as % of government expenditure),57.80
446,"China, Macao SAR",2015,Expenditure by level of education: tertiary (as % of government expenditure),42.20
446,"China, Macao SAR",2015,Public expenditure on education (% of government expenditure),13.40
446,"China, Macao SAR",2015,Public expenditure on education (% of GDP),3.00
170,Colombia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.40
170,Colombia,2004,All staff compensation as % of total expenditure in public institutions (%),71.00
170,Colombia,2004,Capital expenditure as % of total expenditure in public institutions (%),5.70
170,Colombia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),2.70
170,Colombia,2004,Expenditure by level of education: primary (as % of government expenditure),48.30
170,Colombia,2004,Expenditure by level of education: secondary (as % of government expenditure),35.70
170,Colombia,2004,Expenditure by level of education: tertiary (as % of government expenditure),13.30
170,Colombia,2004,Public expenditure on education (% of government expenditure),15.40
170,Colombia,2004,Public expenditure on education (% of GDP),4.10
170,Colombia,2005,Expenditure by level of education: pre-primary (as % of government expenditure),2.60
170,Colombia,2005,Expenditure by level of education: primary (as % of government expenditure),47.40
170,Colombia,2005,Expenditure by level of education: secondary (as % of government expenditure),36.10
170,Colombia,2005,Expenditure by level of education: tertiary (as % of government expenditure),13.80
170,Colombia,2005,Public expenditure on education (% of government expenditure),15.50
170,Colombia,2005,Public expenditure on education (% of GDP),4.00
170,Colombia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),6.80
170,Colombia,2010,All staff compensation as % of total expenditure in public institutions (%),71.00
170,Colombia,2010,Capital expenditure as % of total expenditure in public institutions (%),22.30
170,Colombia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.80
170,Colombia,2010,Expenditure by level of education: primary (as % of government expenditure),35.90
170,Colombia,2010,Expenditure by level of education: secondary (as % of government expenditure),34.80
170,Colombia,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.10
170,Colombia,2010,Public expenditure on education (% of government expenditure),16.40
170,Colombia,2010,Public expenditure on education (% of GDP),4.80
170,Colombia,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),5.40
170,Colombia,2016,All staff compensation as % of total expenditure in public institutions (%),72.10
170,Colombia,2016,Capital expenditure as % of total expenditure in public institutions (%),22.50
170,Colombia,2016,Expenditure by level of education: pre-primary (as % of government expenditure),5.80
170,Colombia,2016,Expenditure by level of education: primary (as % of government expenditure),36.00
170,Colombia,2016,Expenditure by level of education: secondary (as % of government expenditure),34.70
170,Colombia,2016,Expenditure by level of education: tertiary (as % of government expenditure),23.00
170,Colombia,2016,Public expenditure on education (% of government expenditure),16.00
170,Colombia,2016,Public expenditure on education (% of GDP),4.50
170,Colombia,2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.80
170,Colombia,2017,Expenditure by level of education: primary (as % of government expenditure),36.00
170,Colombia,2017,Expenditure by level of education: secondary (as % of government expenditure),34.70
170,Colombia,2017,Expenditure by level of education: tertiary (as % of government expenditure),23.00
174,Comoros,2002,Expenditure by level of education: pre-primary (as % of government expenditure),0.40
174,Comoros,2002,Expenditure by level of education: primary (as % of government expenditure),45.20
174,Comoros,2002,Expenditure by level of education: secondary (as % of government expenditure),40.10
174,Comoros,2002,Expenditure by level of education: tertiary (as % of government expenditure),7.70
174,Comoros,2002,Public expenditure on education (% of government expenditure),15.80
174,Comoros,2002,Public expenditure on education (% of GDP),3.90
174,Comoros,2008,Expenditure by level of education: primary (as % of government expenditure),61.70
174,Comoros,2008,Expenditure by level of education: secondary (as % of government expenditure),23.70
174,Comoros,2008,Expenditure by level of education: tertiary (as % of government expenditure),14.60
174,Comoros,2008,Public expenditure on education (% of government expenditure),29.20
174,Comoros,2008,Public expenditure on education (% of GDP),7.70
174,Comoros,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),4.80
174,Comoros,2015,All staff compensation as % of total expenditure in public institutions (%),95.20
174,Comoros,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7.10
174,Comoros,2015,Expenditure by level of education: primary (as % of government expenditure),54.60
174,Comoros,2015,Expenditure by level of education: secondary (as % of government expenditure),27.70
174,Comoros,2015,Expenditure by level of education: tertiary (as % of government expenditure),10.40
174,Comoros,2015,Public expenditure on education (% of government expenditure),15.30
174,Comoros,2015,Public expenditure on education (% of GDP),4.30
178,Congo,2005,Expenditure by level of education: pre-primary (as % of government expenditure),2.90
178,Congo,2005,Expenditure by level of education: primary (as % of government expenditure),27.30
178,Congo,2005,Expenditure by level of education: secondary (as % of government expenditure),41.20
178,Congo,2005,Expenditure by level of education: tertiary (as % of government expenditure),25.90
178,Congo,2005,Public expenditure on education (% of government expenditure),7.60
178,Congo,2005,Public expenditure on education (% of GDP),1.80
178,Congo,2010,Expenditure by level of education: pre-primary (as % of government expenditure),4.60
178,Congo,2010,Expenditure by level of education: primary (as % of government expenditure),31.00
178,Congo,2010,Expenditure by level of education: secondary (as % of government expenditure),53.30
178,Congo,2010,Expenditure by level of education: tertiary (as % of government expenditure),10.90
178,Congo,2010,Public expenditure on education (% of government expenditure),29.00
178,Congo,2010,Public expenditure on education (% of GDP),6.20
184,Cook Islands,2000,Expenditure by level of education: pre-primary (as % of government expenditure),7.10
184,Cook Islands,2000,Expenditure by level of education: primary (as % of government expenditure),50.60
184,Cook Islands,2000,Expenditure by level of education: secondary (as % of government expenditure),36.50
184,Cook Islands,2000,Public expenditure on education (% of government expenditure),6.70
184,Cook Islands,2013,Expenditure by level of education: pre-primary (as % of government expenditure),11.40
184,Cook Islands,2013,Expenditure by level of education: primary (as % of government expenditure),40.40
184,Cook Islands,2013,Expenditure by level of education: secondary (as % of government expenditure),40.60
184,Cook Islands,2013,Expenditure by level of education: tertiary (as % of government expenditure),7.60
184,Cook Islands,2013,Public expenditure on education (% of government expenditure),8.80
184,Cook Islands,2013,Public expenditure on education (% of GDP),3.00
184,Cook Islands,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.70
184,Cook Islands,2014,All staff compensation as % of total expenditure in public institutions (%),84.30
184,Cook Islands,2014,Expenditure by level of education: tertiary (as % of government expenditure),9.20
184,Cook Islands,2014,Public expenditure on education (% of government expenditure),11.60
184,Cook Islands,2014,Public expenditure on education (% of GDP),3.90
184,Cook Islands,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.10
184,Cook Islands,2016,All staff compensation as % of total expenditure in public institutions (%),63.30
184,Cook Islands,2016,Capital expenditure as % of total expenditure in public institutions (%),2.60
184,Cook Islands,2016,Expenditure by level of education: tertiary (as % of government expenditure),11.50
184,Cook Islands,2016,Public expenditure on education (% of GDP),4.70
188,Costa Rica,2004,Expenditure by level of education: pre-primary (as % of government expenditure),7.90
188,Costa Rica,2004,Expenditure by level of education: primary (as % of government expenditure),45.50
188,Costa Rica,2004,Expenditure by level of education: secondary (as % of government expenditure),27.80
188,Costa Rica,2004,Expenditure by level of education: tertiary (as % of government expenditure),18.80
188,Costa Rica,2004,Public expenditure on education (% of government expenditure),20.40
188,Costa Rica,2004,Public expenditure on education (% of GDP),4.90
188,Costa Rica,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.40
188,Costa Rica,2010,Expenditure by level of education: primary (as % of government expenditure),41.90
188,Costa Rica,2010,Expenditure by level of education: secondary (as % of government expenditure),31.50
188,Costa Rica,2010,Expenditure by level of education: tertiary (as % of government expenditure),18.40
188,Costa Rica,2010,Public expenditure on education (% of government expenditure),22.90
188,Costa Rica,2010,Public expenditure on education (% of GDP),6.60
188,Costa Rica,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.80
188,Costa Rica,2016,All staff compensation as % of total expenditure in public institutions (%),81.20
188,Costa Rica,2016,Capital expenditure as % of total expenditure in public institutions (%),4.00
188,Costa Rica,2016,Expenditure by level of education: pre-primary (as % of government expenditure),5.80
188,Costa Rica,2016,Expenditure by level of education: primary (as % of government expenditure),34.00
188,Costa Rica,2016,Expenditure by level of education: secondary (as % of government expenditure),32.00
188,Costa Rica,2016,Expenditure by level of education: tertiary (as % of government expenditure),23.00
188,Costa Rica,2016,Public expenditure on education (% of government expenditure),23.40
188,Costa Rica,2016,Public expenditure on education (% of GDP),7.10
188,Costa Rica,2017,Expenditure by level of education: pre-primary (as % of government expenditure),5.70
188,Costa Rica,2017,Expenditure by level of education: primary (as % of government expenditure),33.00
188,Costa Rica,2017,Expenditure by level of education: secondary (as % of government expenditure),31.10
188,Costa Rica,2017,Expenditure by level of education: tertiary (as % of government expenditure),23.90
384,Côte d’Ivoire,2000,Expenditure by level of education: pre-primary (as % of government expenditure),0.00
384,Côte d’Ivoire,2000,Expenditure by level of education: primary (as % of government expenditure),41.60
384,Côte d’Ivoire,2000,Expenditure by level of education: secondary (as % of government expenditure),32.70
384,Côte d’Ivoire,2000,Expenditure by level of education: tertiary (as % of government expenditure),22.00
384,Côte d’Ivoire,2000,Public expenditure on education (% of government expenditure),20.80
384,Côte d’Ivoire,2000,Public expenditure on education (% of GDP),3.70
384,Côte d’Ivoire,2001,Expenditure by level of education: primary (as % of government expenditure),42.20
384,Côte d’Ivoire,2001,Expenditure by level of education: tertiary (as % of government expenditure),19.40
384,Côte d’Ivoire,2001,Public expenditure on education (% of government expenditure),23.20
384,Côte d’Ivoire,2001,Public expenditure on education (% of GDP),3.70
384,Côte d’Ivoire,2005,Expenditure by level of education: tertiary (as % of government expenditure),20.00
384,Côte d’Ivoire,2005,Public expenditure on education (% of government expenditure),21.80
384,Côte d’Ivoire,2005,Public expenditure on education (% of GDP),4.10
384,Côte d’Ivoire,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.80
384,Côte d’Ivoire,2010,All staff compensation as % of total expenditure in public institutions (%),71.20
384,Côte d’Ivoire,2010,Capital expenditure as % of total expenditure in public institutions (%),7.00
384,Côte d’Ivoire,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.00
384,Côte d’Ivoire,2010,Expenditure by level of education: primary (as % of government expenditure),42.70
384,Côte d’Ivoire,2010,Expenditure by level of education: secondary (as % of government expenditure),33.10
384,Côte d’Ivoire,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.20
384,Côte d’Ivoire,2010,Public expenditure on education (% of government expenditure),22.80
384,Côte d’Ivoire,2010,Public expenditure on education (% of GDP),4.60
384,Côte d’Ivoire,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.40
384,Côte d’Ivoire,2015,All staff compensation as % of total expenditure in public institutions (%),72.70
384,Côte d’Ivoire,2015,Capital expenditure as % of total expenditure in public institutions (%),5.90
384,Côte d’Ivoire,2015,Expenditure by level of education: pre-primary (as % of government expenditure),3.00
384,Côte d’Ivoire,2015,Expenditure by level of education: primary (as % of government expenditure),41.40
384,Côte d’Ivoire,2015,Expenditure by level of education: secondary (as % of government expenditure),34.20
384,Côte d’Ivoire,2015,Expenditure by level of education: tertiary (as % of government expenditure),21.40
384,Côte d’Ivoire,2015,Public expenditure on education (% of government expenditure),21.20
384,Côte d’Ivoire,2015,Public expenditure on education (% of GDP),4.80
191,Croatia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),30.00
191,Croatia,2004,All staff compensation as % of total expenditure in public institutions (%),65.60
191,Croatia,2004,Capital expenditure as % of total expenditure in public institutions (%),4.40
191,Croatia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),9.20
191,Croatia,2004,Expenditure by level of education: tertiary (as % of government expenditure),18.10
191,Croatia,2004,Public expenditure on education (% of government expenditure),8.10
191,Croatia,2004,Public expenditure on education (% of GDP),3.80
191,Croatia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.00
191,Croatia,2010,All staff compensation as % of total expenditure in public institutions (%),70.60
191,Croatia,2010,Capital expenditure as % of total expenditure in public institutions (%),6.40
191,Croatia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),13.80
191,Croatia,2010,Expenditure by level of education: tertiary (as % of government expenditure),18.30
191,Croatia,2010,Public expenditure on education (% of government expenditure),9.00
191,Croatia,2010,Public expenditure on education (% of GDP),4.30
191,Croatia,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.40
191,Croatia,2011,All staff compensation as % of total expenditure in public institutions (%),74.40
191,Croatia,2011,Capital expenditure as % of total expenditure in public institutions (%),4.30
191,Croatia,2011,Expenditure by level of education: pre-primary (as % of government expenditure),14.10
191,Croatia,2011,Expenditure by level of education: tertiary (as % of government expenditure),22.20
191,Croatia,2011,Public expenditure on education (% of government expenditure),8.50
191,Croatia,2011,Public expenditure on education (% of GDP),4.20
191,Croatia,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.30
191,Croatia,2013,All staff compensation as % of total expenditure in public institutions (%),69.40
191,Croatia,2013,Capital expenditure as % of total expenditure in public institutions (%),3.20
191,Croatia,2013,Expenditure by level of education: tertiary (as % of government expenditure),21.90
191,Croatia,2013,Public expenditure on education (% of government expenditure),9.50
191,Croatia,2013,Public expenditure on education (% of GDP),4.60
191,Croatia,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.30
191,Croatia,2014,All staff compensation as % of total expenditure in public institutions (%),72.80
191,Croatia,2014,Capital expenditure as % of total expenditure in public institutions (%),3.80
192,Cuba,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.30
192,Cuba,2005,All staff compensation as % of total expenditure in public institutions (%),52.60
192,Cuba,2005,Capital expenditure as % of total expenditure in public institutions (%),13.20
192,Cuba,2005,Expenditure by level of education: pre-primary (as % of government expenditure),8.30
192,Cuba,2005,Expenditure by level of education: primary (as % of government expenditure),30.30
192,Cuba,2005,Expenditure by level of education: secondary (as % of government expenditure),37.70
192,Cuba,2005,Expenditure by level of education: tertiary (as % of government expenditure),22.10
192,Cuba,2005,Public expenditure on education (% of GDP),10.60
192,Cuba,2007,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),46.70
192,Cuba,2007,All staff compensation as % of total expenditure in public institutions (%),50.20
192,Cuba,2007,Capital expenditure as % of total expenditure in public institutions (%),3.10
192,Cuba,2007,Expenditure by level of education: pre-primary (as % of government expenditure),8.10
192,Cuba,2007,Expenditure by level of education: primary (as % of government expenditure),30.10
192,Cuba,2007,Expenditure by level of education: secondary (as % of government expenditure),36.00
192,Cuba,2007,Expenditure by level of education: tertiary (as % of government expenditure),25.10
192,Cuba,2007,Public expenditure on education (% of GDP),11.90
192,Cuba,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),40.50
192,Cuba,2010,All staff compensation as % of total expenditure in public institutions (%),58.60
192,Cuba,2010,Capital expenditure as % of total expenditure in public institutions (%),0.90
192,Cuba,2010,Expenditure by level of education: pre-primary (as % of government expenditure),6.80
192,Cuba,2010,Expenditure by level of education: primary (as % of government expenditure),29.00
192,Cuba,2010,Expenditure by level of education: secondary (as % of government expenditure),29.10
192,Cuba,2010,Public expenditure on education (% of GDP),12.80
531,Curaçao,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.90
531,Curaçao,2013,All staff compensation as % of total expenditure in public institutions (%),86.10
531,Curaçao,2013,Expenditure by level of education: pre-primary (as % of government expenditure),9.20
531,Curaçao,2013,Expenditure by level of education: primary (as % of government expenditure),27.50
531,Curaçao,2013,Expenditure by level of education: secondary (as % of government expenditure),33.90
531,Curaçao,2013,Expenditure by level of education: tertiary (as % of government expenditure),5.30
531,Curaçao,2013,Public expenditure on education (% of GDP),4.90
196,Cyprus,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),9.80
196,Cyprus,2005,All staff compensation as % of total expenditure in public institutions (%),76.90
196,Cyprus,2005,Capital expenditure as % of total expenditure in public institutions (%),13.40
196,Cyprus,2005,Expenditure by level of education: pre-primary (as % of government expenditure),4.90
196,Cyprus,2005,Expenditure by level of education: primary (as % of government expenditure),27.30
196,Cyprus,2005,Expenditure by level of education: secondary (as % of government expenditure),44.90
196,Cyprus,2005,Expenditure by level of education: tertiary (as % of government expenditure),22.90
196,Cyprus,2005,Public expenditure on education (% of government expenditure),15.80
196,Cyprus,2005,Public expenditure on education (% of GDP),6.20
196,Cyprus,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.50
196,Cyprus,2010,All staff compensation as % of total expenditure in public institutions (%),77.50
196,Cyprus,2010,Capital expenditure as % of total expenditure in public institutions (%),11.00
196,Cyprus,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.50
196,Cyprus,2010,Expenditure by level of education: primary (as % of government expenditure),31.00
196,Cyprus,2010,Expenditure by level of education: secondary (as % of government expenditure),43.00
196,Cyprus,2010,Expenditure by level of education: tertiary (as % of government expenditure),20.50
196,Cyprus,2010,Public expenditure on education (% of government expenditure),15.70
196,Cyprus,2010,Public expenditure on education (% of GDP),6.60
196,Cyprus,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.20
196,Cyprus,2014,All staff compensation as % of total expenditure in public institutions (%),85.00
196,Cyprus,2014,Capital expenditure as % of total expenditure in public institutions (%),2.80
196,Cyprus,2014,Expenditure by level of education: pre-primary (as % of government expenditure),5.80
196,Cyprus,2014,Expenditure by level of education: primary (as % of government expenditure),32.80
196,Cyprus,2014,Expenditure by level of education: secondary (as % of government expenditure),43.80
196,Cyprus,2014,Expenditure by level of education: tertiary (as % of government expenditure),17.60
196,Cyprus,2014,Public expenditure on education (% of government expenditure),15.50
196,Cyprus,2014,Public expenditure on education (% of GDP),6.10
203,Czechia,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.40
203,Czechia,2005,All staff compensation as % of total expenditure in public institutions (%),56.00
203,Czechia,2005,Capital expenditure as % of total expenditure in public institutions (%),9.70
203,Czechia,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.80
203,Czechia,2005,Expenditure by level of education: primary (as % of government expenditure),14.50
203,Czechia,2005,Expenditure by level of education: secondary (as % of government expenditure),51.30
203,Czechia,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.00
203,Czechia,2005,Public expenditure on education (% of government expenditure),9.30
203,Czechia,2005,Public expenditure on education (% of GDP),3.90
203,Czechia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),38.40
203,Czechia,2010,All staff compensation as % of total expenditure in public institutions (%),51.50
203,Czechia,2010,Capital expenditure as % of total expenditure in public institutions (%),10.10
203,Czechia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),11.40
203,Czechia,2010,Expenditure by level of education: primary (as % of government expenditure),16.20
203,Czechia,2010,Expenditure by level of education: secondary (as % of government expenditure),45.70
203,Czechia,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.50
203,Czechia,2010,Public expenditure on education (% of government expenditure),9.50
203,Czechia,2010,Public expenditure on education (% of GDP),4.10
203,Czechia,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),37.30
203,Czechia,2014,All staff compensation as % of total expenditure in public institutions (%),51.50
203,Czechia,2014,Capital expenditure as % of total expenditure in public institutions (%),11.10
203,Czechia,2014,Expenditure by level of education: pre-primary (as % of government expenditure),13.60
203,Czechia,2014,Expenditure by level of education: primary (as % of government expenditure),18.60
203,Czechia,2014,Expenditure by level of education: secondary (as % of government expenditure),43.50
203,Czechia,2014,Expenditure by level of education: tertiary (as % of government expenditure),20.00
203,Czechia,2014,Public expenditure on education (% of government expenditure),9.50
203,Czechia,2014,Public expenditure on education (% of GDP),4.00
180,Dem. Rep. of the Congo,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),2.60
180,Dem. Rep. of the Congo,2010,All staff compensation as % of total expenditure in public institutions (%),87.80
180,Dem. Rep. of the Congo,2010,Capital expenditure as % of total expenditure in public institutions (%),9.60
180,Dem. Rep. of the Congo,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.60
180,Dem. Rep. of the Congo,2010,Expenditure by level of education: primary (as % of government expenditure),33.30
180,Dem. Rep. of the Congo,2010,Expenditure by level of education: secondary (as % of government expenditure),33.70
180,Dem. Rep. of the Congo,2010,Expenditure by level of education: tertiary (as % of government expenditure),24.00
180,Dem. Rep. of the Congo,2010,Public expenditure on education (% of government expenditure),9.60
180,Dem. Rep. of the Congo,2010,Public expenditure on education (% of GDP),1.60
180,Dem. Rep. of the Congo,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),1.70
180,Dem. Rep. of the Congo,2013,All staff compensation as % of total expenditure in public institutions (%),81.40
180,Dem. Rep. of the Congo,2013,Capital expenditure as % of total expenditure in public institutions (%),16.90
180,Dem. Rep. of the Congo,2013,Expenditure by level of education: pre-primary (as % of government expenditure),1.00
180,Dem. Rep. of the Congo,2013,Expenditure by level of education: primary (as % of government expenditure),61.60
180,Dem. Rep. of the Congo,2013,Expenditure by level of education: secondary (as % of government expenditure),14.40
180,Dem. Rep. of the Congo,2013,Expenditure by level of education: tertiary (as % of government expenditure),22.00
180,Dem. Rep. of the Congo,2013,Public expenditure on education (% of government expenditure),17.80
180,Dem. Rep. of the Congo,2013,Public expenditure on education (% of GDP),2.20
180,Dem. Rep. of the Congo,2015,Expenditure by level of education: tertiary (as % of government expenditure),23.80
180,Dem. Rep. of the Congo,2015,Public expenditure on education (% of government expenditure),12.50
180,Dem. Rep. of the Congo,2015,Public expenditure on education (% of GDP),2.30
208,Denmark,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.70
208,Denmark,2005,All staff compensation as % of total expenditure in public institutions (%),74.10
